DATE,MODAL
2018-04-10,650.0
2018-04-09,650.0
2018-04-08,650.0
2018-04-07,725.0
2018-04-06,725.0
2018-04-05,725.0
2018-04-04,850.0
2018-04-03,850.0
2018-04-02,850.0
2018-04-01,900.0
2018-03-31,825.0
2018-03-30,825.0
2018-03-29,825.0
2018-03-27,925.0
2018-03-26,925.0
2018-03-25,925.0
2018-03-24,850.0
2018-03-23,700.0
2018-03-22,700.0
2018-03-21,700.0
2018-03-20,800.0
2018-03-19,850.0
2018-03-18,850.0
2018-03-17,875.0
2018-03-16,875.0
2018-03-15,900.0
2018-03-14,950.0
2018-03-13,950.0
2018-03-12,950.0
2018-03-11,950.0
2018-03-10,1000.0
2018-03-09,1150.0
2018-03-08,1200.0
2018-03-07,1250.0
2018-03-06,1250.0
2018-03-05,1250.0
2018-03-04,1250.0
2018-03-03,1200.0
2018-03-02,1200.0
2018-03-01,1200.0
2018-02-28,1375.0
2018-02-27,1375.0
2018-02-26,1425.0
2018-02-25,1375.0
2018-02-24,1700.0
2018-02-23,1750.0
2018-02-22,1800.0
2018-02-21,1800.0
2018-02-20,1650.0
2018-02-19,1700.0
2018-02-18,1700.0
2018-02-17,1850.0
2018-02-16,1800.0
2018-02-15,1875.0
2018-02-14,2000.0
2018-02-13,1875.0
2018-02-12,2100.0
2018-02-11,2150.0
2018-02-10,1875.0
2018-02-09,1875.0
2018-02-08,1875.0
2018-02-07,2125.0
2018-02-06,2250.0
2018-02-05,1875.0
2018-02-04,1875.0
2018-02-03,2000.0
2018-02-02,2000.0
2018-02-01,2250.0
2018-01-31,2250.0
2018-01-30,2500.0
2018-01-29,2625.0
2018-01-28,2625.0
2018-01-27,2875.0
2018-01-26,2875.0
2018-01-25,3000.0
2018-01-24,3000.0
2018-01-23,3125.0
2018-01-22,3175.0
2018-01-21,3175.0
2018-01-20,3175.0
2018-01-19,3175.0
2018-01-18,3175.0
2018-01-17,3000.0
2018-01-16,3125.0
2018-01-15,3125.0
2018-01-14,3125.0
2018-01-13,3250.0
2018-01-12,3250.0
2018-01-11,3500.0
2018-01-10,3500.0
2018-01-09,3700.0
2018-01-08,3625.0
2018-01-07,3375.0
2018-01-06,3125.0
2018-01-05,3125.0
2018-01-04,3250.0
2018-01-03,3000.0
2018-01-02,3375.0
2018-01-01,3000.0
2017-12-31,3000.0
2017-12-30,3000.0
2017-12-29,3000.0
2017-12-28,3000.0
2017-12-27,3000.0
2017-12-26,3000.0
2017-12-25,2875.0
2017-12-24,2750.0
2017-12-23,2625.0
2017-12-22,2875.0
2017-12-21,3000.0
2017-12-20,3000.0
2017-12-19,3125.0
2017-12-18,3000.0
2017-12-17,3000.0
2017-12-16,3250.0
2017-12-15,3500.0
2017-12-14,3500.0
2017-12-13,3750.0
2017-12-12,3500.0
2017-12-11,3450.0
2017-12-10,3450.0
2017-12-09,3375.0
2017-12-08,3375.0
2017-12-07,3000.0
2017-12-06,3125.0
2017-12-05,3000.0
2017-12-04,2875.0
2017-12-03,3000.0
2017-12-02,3000.0
2017-12-01,3000.0
2017-11-30,4000.0
2017-11-29,4000.0
2017-11-28,4250.0
2017-11-27,4250.0
2017-11-26,4000.0
2017-11-25,3625.0
2017-11-24,3625.0
2017-11-23,3625.0
2017-11-22,3625.0
2017-11-20,2875.0
2017-11-19,2875.0
2017-11-18,2750.0
2017-11-17,3000.0
2017-11-14,2250.0
2017-11-13,2250.0
2017-11-12,2375.0
2017-11-11,2750.0
2017-11-10,2750.0
2017-11-09,2750.0
2017-11-08,3000.0
2017-11-07,2875.0
2017-11-06,3000.0
2017-11-05,2875.0
2017-11-04,2750.0
2017-11-03,2375.0
2017-11-01,2375.0
2017-10-31,2375.0
2017-10-27,3000.0
2017-10-25,3125.0
2017-10-24,3375.0
2017-10-18,2125.0
2017-10-17,2250.0
2017-10-16,2375.0
2017-10-15,2500.0
2017-10-14,2725.0
2017-10-13,2700.0
2017-10-12,2475.0
2017-10-11,2300.0
2017-10-10,2375.0
2017-10-09,2000.0
2017-10-08,2000.0
2017-10-07,2000.0
2017-10-06,2000.0
2017-10-05,1650.0
2017-10-04,1650.0
2017-10-03,1700.0
2017-10-02,1700.0
2017-10-01,1700.0
2017-09-29,1575.0
2017-09-28,1575.0
2017-09-27,1700.0
2017-09-26,1700.0
2017-09-25,1700.0
2017-09-24,1700.0
2017-09-23,1500.0
2017-09-22,1525.0
2017-09-21,1525.0
2017-09-20,1500.0
2017-09-19,1500.0
2017-09-18,1500.0
2017-09-17,1500.0
2017-09-16,1400.0
2017-09-15,1375.0
2017-09-14,1425.0
2017-09-13,1425.0
2017-09-12,1675.0
2017-09-11,1675.0
2017-09-10,1675.0
2017-09-09,1675.0
2017-09-08,1875.0
2017-09-07,1875.0
2017-09-06,1875.0
2017-09-05,1875.0
2017-09-04,1875.0
2017-09-03,1875.0
2017-09-02,1875.0
2017-09-01,1875.0
2017-08-31,1875.0
2017-08-30,1875.0
2017-08-29,1875.0
2017-08-28,1925.0
2017-08-26,2000.0
2017-08-25,2000.0
2017-08-24,2375.0
2017-08-23,2375.0
2017-08-22,2375.0
2017-08-21,2200.0
2017-08-20,2200.0
2017-08-19,2200.0
2017-08-18,2150.0
2017-08-17,2150.0
2017-08-16,2050.0
2017-08-15,2050.0
2017-08-14,2325.0
2017-08-13,2325.0
2017-08-12,2400.0
2017-08-11,2550.0
2017-08-10,2625.0
2017-08-09,2500.0
2017-08-08,2500.0
2017-08-05,2500.0
2017-08-04,1800.0
2017-08-03,1800.0
2017-08-02,1475.0
2017-08-01,1475.0
2017-07-31,1525.0
2017-07-30,1525.0
2017-07-29,1425.0
2017-07-28,1050.0
2017-07-27,1000.0
2017-07-25,850.0
2017-07-24,850.0
2017-07-23,850.0
2017-07-22,725.0
2017-07-21,725.0
2017-07-20,700.0
2017-07-19,700.0
2017-07-18,700.0
2017-07-17,700.0
2017-07-16,700.0
2017-07-15,700.0
2017-07-14,650.0
2017-07-13,625.0
2017-07-12,625.0
2017-07-11,625.0
2017-07-10,625.0
2017-07-09,625.0
2017-07-08,625.0
2017-07-07,625.0
2017-07-06,625.0
2017-07-05,625.0
2017-07-04,625.0
2017-07-03,625.0
2017-07-02,625.0
2017-07-01,625.0
2017-06-30,625.0
2017-06-29,625.0
2017-06-28,625.0
2017-06-27,650.0
2017-06-26,650.0
2017-06-25,650.0
2017-06-24,650.0
2017-06-23,650.0
2017-06-21,650.0
2017-06-20,650.0
2017-06-19,650.0
2017-06-18,650.0
2017-06-17,625.0
2017-06-16,600.0
2017-06-15,650.0
2017-06-14,650.0
2017-06-13,600.0
2017-06-12,600.0
2017-06-11,600.0
2017-06-10,600.0
2017-06-09,600.0
2017-06-08,600.0
2017-06-07,575.0
2017-06-06,575.0
2017-06-05,575.0
2017-06-04,575.0
2017-06-03,525.0
2017-06-02,525.0
