,DISTRICT,MARKET,COMMODITY,VARIETY,GRADE,MIN,MAX,MODAL,DATE
240,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3000,2600,16 Jul 2019
241,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2500,2200,15 Jul 2019
242,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,13 Jul 2019
243,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2900,12 Jul 2019
244,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,11 Jul 2019
245,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,2500,2300,10 Jul 2019
246,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,4000,3000,09 Jul 2019
247,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,08 Jul 2019
248,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3200,2700,07 Jul 2019
249,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,05 Jul 2019
250,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,04 Jul 2019
251,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,03 Jul 2019
252,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,02 Jul 2019
253,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,01 Jul 2019
254,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,30 Jun 2019
255,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,27 Jun 2019
256,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,26 Jun 2019
257,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,25 Jun 2019
258,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3600,24 Jun 2019
259,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3600,23 Jun 2019
260,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4500,3500,21 Jun 2019
261,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,20 Jun 2019
262,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,19 Jun 2019
263,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,18 Jun 2019
264,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,17 Jun 2019
265,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,16 Jun 2019
266,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,14 Jun 2019
267,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,13 Jun 2019
268,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,12 Jun 2019
269,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,11 Jun 2019
270,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4500,3500,10 Jun 2019
271,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,09 Jun 2019
272,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3500,3000,07 Jun 2019
273,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,06 Jun 2019
274,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,05 Jun 2019
275,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3700,03 Jun 2019
276,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,02 Jun 2019
277,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,31 May 2019
278,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,30 May 2019
279,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,29 May 2019
280,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2800,4000,3300,28 May 2019
281,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4500,4000,27 May 2019
282,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3500,4000,3700,26 May 2019
283,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,24 May 2019
284,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,23 May 2019
285,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4500,3500,21 May 2019
286,Pune,Pune,Pointed gourd (Parval),Other,FAQ,4000,4500,4300,15 May 2019
